date,delay_severity,avg_wind_speed_lga,precipitation_lga,snowfall_lga,snow_depth_lga,average_temp_lga,max_temp_lga,min_temp_lga,wind_direction_fastest_2min_lga,wind_direction_fastest_5sec_lga,wind_speed_fastest_2min_lga,wind_speed_fastest_5sec_lga,avg_wind_speed_ord,precipitation_ord,snowfall_ord,snow_depth_ord,average_temp_ord,max_temp_ord,min_temp_ord,wind_direction_fastest_2min_ord,wind_direction_fastest_5sec_ord,wind_speed_fastest_2min_ord,wind_speed_fastest_5sec_ord,month,day,airline_AA,airline_NK,airline_OO,airline_UA,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,12pm-3pm _dep,3pm-6pm _dep,6am-9am _dep,6pm-9pm _dep,9am-12pm _dep,9pm-12am _dep,12pm-3pm _arr,3pm-6pm _arr,6am-9am _arr,6pm-9pm _arr,9am-12pm _arr,9pm-12am _arr
2015-02-04,0,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2015-02-04,2,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2015-02-04,0,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-04,2,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-04,0,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-04,1,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-04,0,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-04,1,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-04,0,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-04,0,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2015-02-04,0,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2015-02-04,0,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2015-02-04,2,6.04,0.0,0.0,9.1,30.0,41.0,23.0,210.0,220.0,13.0,16.1,10.51,0.02,0.3,16.1,21.0,25.0,4.0,340.0,340.0,19.9,23.9,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-02-05,2,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-05,2,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-02-05,2,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-02-05,2,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-02-05,1,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-02-05,1,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-05,1,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-05,2,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-05,1,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-02-05,1,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-02-05,0,17.67,0.0,0.0,5.9,33.0,40.0,14.0,330.0,320.0,30.0,40.9,8.95,0.0,0.0,15.0,7.0,15.0,-2.0,240.0,240.0,19.9,25.1,2,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-06,1,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-02-06,0,12.3,0.0,0.0,5.9,18.0,27.0,12.0,260.0,260.0,23.0,31.1,8.5,0.0,0.0,14.2,17.0,31.0,13.0,250.0,230.0,18.1,25.9,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-07,1,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015-02-07,0,7.61,0.01,0.2,5.1,29.0,36.0,26.0,260.0,250.0,15.0,19.9,7.61,0.0,0.0,14.2,29.0,41.0,18.0,200.0,230.0,16.1,21.0,2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015-02-08,0,12.3,0.0,0.0,3.9,33.0,36.0,30.0,40.0,50.0,19.9,25.1,9.84,0.01,0.0,9.1,36.0,39.0,25.0,10.0,10.0,23.0,29.1,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
