STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-13,15.21,0.0,0.0,0.0,42.0,47.0,32.0,290.0,280.0,31.1,42.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-14,8.5,0.0,0.0,0.0,39.0,57.0,25.0,200.0,210.0,21.0,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-15,10.29,0.0,0.0,0.0,53.0,64.0,44.0,220.0,230.0,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-16,12.08,0.12,0.0,0.0,52.0,57.0,43.0,180.0,180.0,23.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-17,17.67,0.63,0.0,0.0,51.0,61.0,47.0,170.0,170.0,28.0,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-18,20.8,0.2,0.0,0.0,58.0,62.0,47.0,190.0,200.0,38.0,49.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-19,18.79,0.0,0.0,0.0,45.0,47.0,35.0,250.0,240.0,33.1,46.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-20,8.5,0.28,4.2,0.0,36.0,40.0,31.0,280.0,60.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-21,12.08,1.16,7.0,5.1,32.0,33.0,18.0,340.0,330.0,29.1,36.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-22,8.95,0.0,0.0,7.1,19.0,27.0,7.0,180.0,180.0,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-23,9.17,0.0,0.0,7.1,28.0,37.0,25.0,250.0,240.0,14.1,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-24,6.71,0.0,0.0,5.1,32.0,41.0,21.0,140.0,140.0,14.1,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-25,14.99,0.0,0.0,3.9,38.0,52.0,29.0,190.0,190.0,25.9,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-26,15.66,0.42,0.0,0.0,52.0,60.0,48.0,210.0,210.0,23.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-27,15.66,0.84,0.0,0.0,45.0,56.0,34.0,20.0,30.0,25.1,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-28,10.07,0.0,0.0,0.0,35.0,38.0,30.0,20.0,40.0,17.0,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-29,7.61,0.0,0.0,0.0,33.0,41.0,25.0,50.0,70.0,14.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-11-30,10.74,0.26,0.0,0.0,40.0,44.0,38.0,120.0,120.0,23.0,28.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-01,10.51,0.18,0.0,0.0,42.0,43.0,37.0,240.0,230.0,21.0,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-02,8.5,0.21,1.3,0.0,35.0,38.0,31.0,310.0,310.0,17.0,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-03,10.74,0.0,0.0,0.0,33.0,35.0,30.0,260.0,240.0,17.0,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-04,8.5,0.0,0.0,0.0,37.0,47.0,32.0,230.0,230.0,17.0,21.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-05,7.83,0.0,0.0,0.0,36.0,46.0,29.0,170.0,200.0,13.0,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-06,5.14,0.0,0.0,0.0,36.0,47.0,27.0,140.0,140.0,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-07,6.93,0.0,0.0,0.0,34.0,39.0,27.0,180.0,180.0,18.1,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-08,10.96,0.0,0.0,0.0,40.0,47.0,38.0,190.0,200.0,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-09,8.28,0.0,0.0,0.0,46.0,52.0,40.0,250.0,240.0,16.1,19.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-10,17.0,0.0,0.0,0.0,48.0,57.0,41.0,250.0,250.0,35.1,44.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-11,7.61,0.0,0.0,0.0,46.0,51.0,41.0,250.0,250.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-12,3.36,0.0,0.0,0.0,50.0,57.0,47.0,70.0,60.0,10.1,17.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-13,13.65,0.85,0.0,0.0,55.0,61.0,48.0,190.0,160.0,28.0,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-14,15.88,0.39,0.0,0.0,55.0,61.0,42.0,220.0,210.0,35.1,48.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-15,9.84,0.0,0.0,0.0,41.0,43.0,39.0,150.0,150.0,18.1,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-16,16.33,0.12,0.0,0.0,43.0,53.0,35.0,260.0,250.0,25.9,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-17,14.32,0.0,0.0,0.0,33.0,35.0,28.0,260.0,280.0,23.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-18,13.2,0.0,0.2,0.0,28.0,32.0,24.0,290.0,290.0,29.1,36.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-19,11.41,0.0,0.0,0.0,23.0,30.0,15.0,280.0,280.0,21.0,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-20,16.33,0.03,0.0,0.0,34.0,50.0,23.0,200.0,200.0,28.0,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-21,11.63,0.67,0.0,0.0,46.0,52.0,41.0,210.0,190.0,23.0,30.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-22,8.95,0.02,0.0,0.0,39.0,41.0,35.0,150.0,150.0,21.0,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-23,17.22,0.49,0.0,0.0,47.0,59.0,40.0,250.0,250.0,38.9,53.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-24,11.63,0.0,0.0,0.0,42.0,42.0,34.0,260.0,260.0,31.1,40.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-25,8.05,0.0,0.0,0.0,38.0,44.0,32.0,50.0,40.0,17.0,23.0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-26,10.07,0.21,0.0,0.0,39.0,42.0,37.0,100.0,30.0,23.0,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-27,17.22,0.14,0.0,0.0,38.0,40.0,35.0,20.0,20.0,25.1,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-28,19.01,1.47,1.9,0.0,33.0,39.0,31.0,60.0,70.0,31.1,42.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-29,11.41,0.0,0.0,1.2,33.0,39.0,29.0,230.0,240.0,21.0,27.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-30,8.72,0.09,1.1,1.2,29.0,29.0,27.0,260.0,270.0,15.0,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2015-12-31,13.42,0.0,0.0,1.0,26.0,28.0,22.0,260.0,290.0,19.9,25.9
